epoch,accuracy,loss,mean_absolute_error,top-5-accuracy,val_accuracy,val_loss,val_mean_absolute_error,val_top-5-accuracy
0,0.26524388790130615,4.023726940155029,0.3718421459197998,1.0,0.3513513505458832,4.019789218902588,0.3487025499343872,1.0
1,0.2926829159259796,3.787477731704712,0.36401253938674927,1.0,0.4324324429035187,3.667809247970581,0.3346439301967621,1.0
2,0.39939025044441223,3.6363844871520996,0.3447290062904358,1.0,0.2702702581882477,3.832972764968872,0.3732195794582367,1.0
3,0.4176829159259796,3.567471504211426,0.3428516983985901,1.0,0.45945945382118225,3.4058520793914795,0.3038327991962433,1.0
4,0.45121949911117554,3.4490482807159424,0.32557305693626404,1.0,0.4864864945411682,3.4701554775238037,0.3155288100242615,1.0
5,0.4451219439506531,3.389357089996338,0.32380595803260803,1.0,0.5405405163764954,3.286783456802368,0.31373336911201477,1.0
6,0.4298780560493469,3.3234951496124268,0.323647677898407,1.0,0.5405405163764954,3.2033183574676514,0.28241997957229614,1.0
7,0.5243902206420898,3.1792688369750977,0.29616448283195496,1.0,0.5405405163764954,3.081493616104126,0.28393203020095825,1.0
8,0.5243902206420898,3.1209633350372314,0.3025830090045929,1.0,0.4864864945411682,3.1580207347869873,0.31347960233688354,1.0
9,0.5670731663703918,3.0090231895446777,0.284706711769104,1.0,0.5135135054588318,3.147324323654175,0.30745476484298706,1.0
10,0.5579268336296082,2.9434380531311035,0.2870788872241974,1.0,0.5945945978164673,2.8387339115142822,0.265857994556427,1.0
11,0.582317054271698,2.83078670501709,0.27304908633232117,1.0,0.5405405163764954,2.840250015258789,0.26941192150115967,1.0
12,0.5701219439506531,2.7511236667633057,0.263404905796051,1.0,0.6216216087341309,2.742656946182251,0.2622334659099579,1.0
13,0.6585366129875183,2.599911689758301,0.24664002656936646,1.0,0.5945945978164673,2.6502771377563477,0.22604957222938538,1.0
14,0.625,2.5627145767211914,0.23831216990947723,1.0,0.4054054021835327,2.849198579788208,0.30103564262390137,1.0
15,0.6371951103210449,2.4996323585510254,0.23685027658939362,1.0,0.5675675868988037,2.666243553161621,0.2589171528816223,1.0
16,0.6341463327407837,2.4184584617614746,0.23182301223278046,1.0,0.5675675868988037,2.5303306579589844,0.2529957890510559,1.0
17,0.6920731663703918,2.258056163787842,0.20718222856521606,1.0,0.4864864945411682,2.6189115047454834,0.2700600028038025,1.0
18,0.7103658318519592,2.169031858444214,0.1969987154006958,1.0,0.6486486196517944,2.328859806060791,0.21758785843849182,1.0
19,0.6585366129875183,2.2870662212371826,0.22312723100185394,1.0,0.5135135054588318,2.4167399406433105,0.2645285725593567,1.0
20,0.6920731663703918,2.1850244998931885,0.2163684368133545,1.0,0.5675675868988037,2.4805619716644287,0.2567015290260315,1.0
21,0.6829268336296082,2.146033763885498,0.217986598610878,1.0,0.6216216087341309,2.1944403648376465,0.2181650698184967,1.0
22,0.7378048896789551,1.9436366558074951,0.1834288388490677,1.0,0.6216216087341309,2.2620975971221924,0.22183848917484283,1.0
23,0.7530487775802612,1.8893070220947266,0.16901320219039917,1.0,0.5675675868988037,2.252180814743042,0.22729361057281494,1.0
24,0.7560975551605225,1.8286317586898804,0.16538146138191223,1.0,0.6216216087341309,2.280571699142456,0.22562956809997559,1.0
25,0.7682926654815674,1.7820438146591187,0.15983247756958008,1.0,0.6216216087341309,2.3270134925842285,0.2115752398967743,1.0
26,0.7652438879013062,1.6960443258285522,0.15784776210784912,1.0,0.5405405163764954,2.0643160343170166,0.22021448612213135,1.0
27,0.792682945728302,1.6902765035629272,0.15193045139312744,1.0,0.6756756901741028,2.006577730178833,0.21136826276779175,1.0
28,0.8536585569381714,1.5190203189849854,0.1189599260687828,1.0,0.7297297120094299,1.7760670185089111,0.1723845899105072,1.0
29,0.7347561120986938,1.7543015480041504,0.1713981032371521,1.0,0.5675675868988037,2.1342644691467285,0.221296489238739,1.0
30,0.7621951103210449,1.6346641778945923,0.1683182567358017,1.0,0.6216216087341309,2.0483620166778564,0.2009926438331604,1.0
31,0.832317054271698,1.4632205963134766,0.1230524480342865,1.0,0.6216216087341309,1.9089609384536743,0.21096448600292206,1.0
32,0.7987805008888245,1.5309948921203613,0.14089597761631012,1.0,0.5675675868988037,2.443899631500244,0.2329551875591278,1.0
33,0.8201219439506531,1.4753508567810059,0.13702072203159332,1.0,0.7297297120094299,1.642642617225647,0.16377900540828705,1.0
34,0.8567073345184326,1.326186180114746,0.10524189472198486,1.0,0.4864864945411682,2.1266424655914307,0.2511964440345764,1.0
35,0.8536585569381714,1.3458251953125,0.11192265152931213,1.0,0.6486486196517944,2.056640625,0.19378897547721863,1.0
36,0.8445122241973877,1.3341740369796753,0.11275612562894821,1.0,0.7027027010917664,1.906672716140747,0.18076688051223755,1.0
