epoch,accuracy,loss,mean_absolute_error,top-5-accuracy,val_accuracy,val_loss,val_mean_absolute_error,val_top-5-accuracy
0,0.23475609719753265,3.8131818771362305,0.3763730525970459,1.0,0.2432432472705841,3.7682578563690186,0.3712492883205414,1.0
1,0.2835365831851959,3.794417142868042,0.3745139539241791,1.0,0.29729729890823364,3.7658562660217285,0.3712182343006134,1.0
2,0.24085365235805511,3.801054000854492,0.37559178471565247,1.0,0.29729729890823364,3.764833688735962,0.37116003036499023,1.0
3,0.26524388790130615,3.784057140350342,0.37353989481925964,1.0,0.29729729890823364,3.7654266357421875,0.3712916076183319,1.0
4,0.2621951103210449,3.800442695617676,0.37538912892341614,1.0,0.2432432472705841,3.7641947269439697,0.37110215425491333,1.0
5,0.3018292784690857,3.7818615436553955,0.37309619784355164,1.0,0.2432432472705841,3.762877941131592,0.3708397448062897,1.0
6,0.3048780560493469,3.7725889682769775,0.37195947766304016,1.0,0.29729729890823364,3.7620325088500977,0.3705431818962097,1.0
7,0.3140243887901306,3.7790746688842773,0.3724278211593628,1.0,0.29729729890823364,3.761948823928833,0.3705018162727356,1.0
8,0.24695122241973877,3.7794342041015625,0.37267276644706726,1.0,0.29729729890823364,3.762448787689209,0.3705674409866333,1.0
9,0.29878050088882446,3.77657413482666,0.3718957304954529,1.0,0.2702702581882477,3.7623608112335205,0.3703741729259491,1.0
10,0.26829269528388977,3.7775487899780273,0.37212350964546204,1.0,0.2702702581882477,3.7635490894317627,0.37053996324539185,1.0
11,0.3445121943950653,3.7690887451171875,0.3709869980812073,1.0,0.2702702581882477,3.761171817779541,0.3702654242515564,1.0
12,0.3018292784690857,3.773740768432617,0.3713093400001526,1.0,0.2702702581882477,3.762570858001709,0.3703654110431671,1.0
13,0.28658536076545715,3.7705230712890625,0.3711361885070801,1.0,0.29729729890823364,3.7604057788848877,0.37013131380081177,1.0
14,0.3201219439506531,3.775252103805542,0.37168148159980774,1.0,0.29729729890823364,3.759681463241577,0.3699798285961151,1.0
15,0.3231707215309143,3.773763418197632,0.3713045120239258,1.0,0.29729729890823364,3.759331703186035,0.36997729539871216,1.0
16,0.39329269528388977,3.7498812675476074,0.36824339628219604,1.0,0.29729729890823364,3.7569143772125244,0.3696344792842865,1.0
17,0.30792683362960815,3.7740418910980225,0.37124237418174744,1.0,0.29729729890823364,3.754960775375366,0.36939379572868347,1.0
18,0.3109756112098694,3.7725830078125,0.37114259600639343,1.0,0.3243243098258972,3.7530674934387207,0.3690646290779114,1.0
19,0.32621949911117554,3.7616453170776367,0.36955010890960693,1.0,0.29729729890823364,3.7506814002990723,0.3687136769294739,1.0
20,0.29573169350624084,3.775318145751953,0.3714193105697632,1.0,0.3513513505458832,3.7501306533813477,0.36851966381073,1.0
21,0.353658527135849,3.7604987621307373,0.369747132062912,1.0,0.3513513505458832,3.7496485710144043,0.3683091700077057,1.0
22,0.271341472864151,3.776312828063965,0.37164103984832764,1.0,0.29729729890823364,3.749936580657959,0.3682516813278198,1.0
