epoch,accuracy,loss,mean_absolute_error,top-5-accuracy,val_accuracy,val_loss,val_mean_absolute_error,val_top-5-accuracy
23,0.6768292784690857,2.0991523265838623,0.21448156237602234,1.0,0.6216216087341309,2.258294105529785,0.23133453726768494,1.0
24,0.6615853905677795,2.056607961654663,0.21685907244682312,1.0,0.5675675868988037,2.1048831939697266,0.22895725071430206,1.0
25,0.7317073345184326,1.8831744194030762,0.1863584667444229,1.0,0.5945945978164673,2.419581651687622,0.23492150008678436,1.0
26,0.6981707215309143,1.9246464967727661,0.20280252397060394,1.0,0.5405405163764954,2.1562235355377197,0.2252584993839264,1.0
27,0.7713414430618286,1.7274584770202637,0.16191671788692474,1.0,0.5405405163764954,2.0171120166778564,0.2264971286058426,1.0
28,0.7530487775802612,1.7692270278930664,0.1668761819601059,1.0,0.6216216087341309,1.9495253562927246,0.20845532417297363,1.0
29,0.7256097793579102,1.740591287612915,0.1780376136302948,1.0,0.5405405163764954,1.931461215019226,0.22209276258945465,1.0
30,0.7743902206420898,1.6089411973953247,0.16164453327655792,1.0,0.5675675868988037,2.2170140743255615,0.22154287993907928,1.0
31,0.8079268336296082,1.5856386423110962,0.14650531113147736,1.0,0.5675675868988037,2.081281900405884,0.2192448079586029,1.0
32,0.7652438879013062,1.5963367223739624,0.16045695543289185,1.0,0.6216216087341309,2.197162628173828,0.20361782610416412,1.0
33,0.8292682766914368,1.4675179719924927,0.13110248744487762,1.0,0.6486486196517944,2.2691986560821533,0.2090994417667389,1.0
34,0.8353658318519592,1.3759679794311523,0.11525663733482361,1.0,0.6756756901741028,2.661015510559082,0.20167730748653412,1.0
35,0.8384146094322205,1.3697248697280884,0.1218864768743515,1.0,0.6756756901741028,1.7488209009170532,0.18757623434066772,1.0
36,0.8262194991111755,1.376139521598816,0.12447303533554077,1.0,0.6216216087341309,2.4508655071258545,0.20782579481601715,1.0
37,0.7743902206420898,1.424347996711731,0.1372246891260147,1.0,0.5945945978164673,1.9594054222106934,0.21519888937473297,1.0
38,0.8445122241973877,1.276328206062317,0.1140512228012085,1.0,0.6216216087341309,1.9187062978744507,0.20439021289348602,1.0
39,0.8567073345184326,1.2598826885223389,0.10592305660247803,1.0,0.5945945978164673,2.1112558841705322,0.23992891609668732,1.0
40,0.9298780560493469,1.1165825128555298,0.07058622688055038,1.0,0.7027027010917664,1.9520975351333618,0.18609869480133057,1.0
41,0.8810975551605225,1.1540205478668213,0.08964690566062927,1.0,0.5945945978164673,1.7436503171920776,0.18096321821212769,1.0
42,0.8445122241973877,1.2402042150497437,0.10706111788749695,1.0,0.5405405163764954,1.8781025409698486,0.2139354646205902,1.0
43,0.8689024448394775,1.1815932989120483,0.09883946925401688,1.0,0.6756756901741028,1.7301737070083618,0.19470855593681335,1.0
44,0.8902438879013062,1.0779290199279785,0.08606493473052979,1.0,0.7027027010917664,1.734916090965271,0.17329280078411102,1.0
45,0.9207317233085632,0.9718268513679504,0.0552791953086853,1.0,0.7027027010917664,1.7850395441055298,0.17214828729629517,1.0
46,0.917682945728302,0.9728022217750549,0.06146201118826866,1.0,0.6756756901741028,1.561293601989746,0.16600951552391052,1.0
47,0.8841463327407837,1.0919673442840576,0.07824555039405823,1.0,0.5675675868988037,1.9570178985595703,0.2338876724243164,1.0
48,0.8628048896789551,1.1000694036483765,0.09641238301992416,1.0,0.6216216087341309,1.8529103994369507,0.1949920803308487,1.0
49,0.9359756112098694,0.9103842973709106,0.05885465070605278,1.0,0.7027027010917664,1.6705747842788696,0.1521185338497162,1.0
50,0.9542682766914368,0.821831464767456,0.034260112792253494,1.0,0.6486486196517944,2.2401649951934814,0.1840055286884308,1.0
51,0.9725610017776489,0.788314700126648,0.027493659406900406,1.0,0.6216216087341309,1.6705946922302246,0.16442562639713287,1.0
52,0.9115853905677795,0.966042697429657,0.05778326094150543,1.0,0.6756756901741028,1.7112418413162231,0.16276362538337708,1.0
53,0.917682945728302,0.9338500499725342,0.06454489380121231,1.0,0.6756756901741028,2.1647889614105225,0.18223197758197784,1.0
54,0.8963414430618286,0.989003598690033,0.07638382166624069,1.0,0.7837837934494019,1.3223762512207031,0.14075681567192078,1.0
55,0.9420731663703918,0.8562865853309631,0.05142034590244293,1.0,0.7027027010917664,1.6874403953552246,0.15196003019809723,1.0
56,0.9390243887901306,0.8165979981422424,0.04259835183620453,1.0,0.6756756901741028,1.769133448600769,0.14979061484336853,1.0
57,0.9664633870124817,0.7642253041267395,0.032172493636608124,1.0,0.6756756901741028,1.4699552059173584,0.15505872666835785,1.0
58,0.9451219439506531,0.7793318033218384,0.03461961820721626,1.0,0.5675675868988037,2.8124020099639893,0.21949945390224457,1.0
59,0.9420731663703918,0.8184769153594971,0.044028062373399734,1.0,0.7567567825317383,1.7752615213394165,0.14127446711063385,1.0
60,0.9390243887901306,0.8076392412185669,0.042596928775310516,1.0,0.7297297120094299,1.672699213027954,0.15955525636672974,1.0
61,0.9542682766914368,0.7885020971298218,0.042192939668893814,1.0,0.7567567825317383,1.786476731300354,0.14543233811855316,1.0
62,0.9878048896789551,0.6482741832733154,0.013642777688801289,1.0,0.7027027010917664,1.714359998703003,0.14515230059623718,1.0
63,0.9908536672592163,0.6367624998092651,0.012969906441867352,1.0,0.5675675868988037,2.4876980781555176,0.22293058037757874,1.0
64,0.9512194991111755,0.7696636915206909,0.03747866302728653,1.0,0.7027027010917664,1.6489684581756592,0.15785004198551178,1.0
